AÑO,MES,MAQUINA,CENTRAL,AGENTE,AGENTE_DESCRIPCION,TIPO_MAQUINA,FUENTE_GENERACION,TECNOLOGIA,COMBUSTIBLE,CONSUMO
2014,2014-11-01,GBELTG01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,30158.402000000002
2014,2014-11-01,GBELTG01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,(en blanco),(en blanco),GAS OIL,121.197
2014,2014-11-01,GBELTG02,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,26597.685
2014,2014-11-01,GBELTG02,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,(en blanco),(en blanco),GAS OIL,2.9490000000000003
2014,2014-11-01,GEBATG01,GEBA,GENELBAG,GENELBA - PETROBRAS,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,25843.595
2014,2014-11-01,GEBATG02,GEBA,GENELBAG,GENELBA - PETROBRAS,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,15430.175
2014,2014-11-01,GEBATG03,GEBA,GENELPLG,GENELBA PLUS- PETROBRAS,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,7989.728
2014,2014-11-01,GOYDDI01,GOYD,CTGOYASG,CT GOYA - SECCO,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,676.7860000000001
2014,2014-11-01,GUEMTG01,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,12167.466
2014,2014-11-01,GUEMTV11,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,887.3430000000001
2014,2014-11-01,GUEMTV12,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,8309.855
2014,2014-11-01,GUEMTV13,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,23883.835
2014,2014-11-01,INDETG01,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,5316.078
2014,2014-11-01,INDETG01,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,TURBO GAS,(en blanco),(en blanco),GAS OIL,465.886
2014,2014-11-01,INDETG02,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,5978.33
2014,2014-11-01,INDETG02,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,TURBO GAS,(en blanco),(en blanco),GAS OIL,480.79200000000003
2014,2014-11-01,INTADI01,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,344.796
2014,2014-11-01,ISVEDI01,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,601.421
2014,2014-11-01,ITATDI01,ITAT,CTITATTG,CT ITATI - TURBODISEL,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,80.99600000000001
2014,2014-11-01,JUARDI01,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,369.708
2014,2014-11-01,JUNIDI01,JUNI,CTJUNISG,CT JUNIN - SOENERGY,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,1703.0790000000002
2014,2014-11-01,LBANTG21,LBAN,GELABANG,GENERACION LA BANDA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1630.528
2014,2014-11-01,LBANTG22,LBAN,GELABANG,GENERACION LA BANDA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,197.733
2014,2014-11-01,LBANTG22,LBAN,GELABANG,GENERACION LA BANDA S.A.,TURBO GAS,(en blanco),(en blanco),GAS OIL,166.6
2014,2014-11-01,LBLADI01,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,19.066000000000003
2014,2014-11-01,LDCUTG22,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,803.792
2014,2014-11-01,LDCUTG22,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO GAS,(en blanco),(en blanco),GAS OIL,384.529
2014,2014-11-01,LDCUTG23,LDCU,CTMENZAC,C T MENDOZA COGENERADOR       ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1617.871
2014,2014-11-01,LDCUTG24,LDCU,CTMENZAC,C T MENDOZA COGENERADOR       ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1693.826
2014,2014-11-01,LDCUTG25,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,35117.152
2014,2014-11-01,LDCUTV11,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,8727.678
2014,2014-11-01,LDCUTV11,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,840.3810000000001
2014,2014-11-01,LDCUTV12,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO VAPOR,(en blanco),(en blanco),FUEL OIL,4465.502
2014,2014-11-01,LDCUTV12,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA        ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,901.587
2014,2014-11-01,LDLATG01,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,24098.847
2014,2014-11-01,LDLATG03,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,21142.389
2014,2014-11-01,LEDETV01,LEDE,LEDESMYA,LEDESMA SAAI                  ,TURBO VAPOR,(en blanco),(en blanco),GAS NATURAL,38.555
2014,2014-11-01,LEVATG01,LEVA,EPECORDG,EPEC GENERACION               ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,133.942
2014,2014-11-01,LEVATG02,LEVA,EPECORDG,EPEC GENERACION               ,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,3239.467
2014,2014-11-01,LIBEDI01,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,569.648
2014,2014-11-01,LINCDI01,LINC,CTLINCSG,CT LINCOLN - SOENERGY,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,842.8810000000001
2014,2014-11-01,LOBODI01,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,622.787
2014,2014-11-01,LPALDI01,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,155.43800000000002
2014,2014-11-01,LPLADI01,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,130.655
2014,2014-11-01,LRIDDI01,LRID,CTLARISG,CT LA RIOJA - SECCO,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,331.05400000000003
2014,2014-11-01,LRIOTG21,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,253.347
2014,2014-11-01,LRIOTG21,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,(en blanco),(en blanco),GAS OIL,146.566
2014,2014-11-01,LRIOTG22,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,(en blanco),(en blanco),GAS OIL,142.345
2014,2014-11-01,LRIOTG23,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,6.6530000000000005
2014,2014-11-01,LRIOTG23,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,(en blanco),(en blanco),GAS OIL,251.643
2014,2014-11-01,LRISDI01,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,198.79
2014,2014-11-01,MAGDDI01,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,MOTOR DIESEL,(en blanco),(en blanco),GAS OIL,76.61800000000001
2014,2014-11-01,MATHTG01,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,444.779
2014,2014-11-01,MATHTG02,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,443.86
2014,2014-11-01,MDAJTG15,MDAJ,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,1767.614
2014,2014-11-01,MDPATG12,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,2199.027
2014,2014-11-01,MDPATG12,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS OIL,48.143
2014,2014-11-01,MDPATG13,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,825.3670000000001
2014,2014-11-01,MDPATG13,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS OIL,109.083
2014,2014-11-01,MDPATG19,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,2387.309
2014,2014-11-01,MDPATG20,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,338.92400000000004
2014,2014-11-01,MDPATG21,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,8.47
2014,2014-11-01,MDPATG21,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS OIL,27.248
2014,2014-11-01,MDPATG22,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS NATURAL,3077.8340000000003
2014,2014-11-01,MDPATG22,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,(en blanco),(en blanco),GAS OIL,75.114
