momento,eolica,fotovoltaica,biocombustible,hidraulica,cubrimientoDem
06/06/2020 19:45,1177.8,0.0,88.46,143.22,7.94
06/06/2020 19:50,1173.41,0.0,88.46,143.22,7.9
06/06/2020 19:50,1173.41,0.0,88.46,143.22,7.9
06/06/2020 19:55,1174.89,0.0,87.41,143.22,7.92
06/06/2020 19:55,1174.89,0.0,87.41,143.22,7.92
06/06/2020 20:00,1194.45,0.0,87.41,143.22,8.02
06/06/2020 20:00,1194.45,0.0,87.41,143.22,8.02
06/06/2020 20:05,1200.45,0.0,87.41,143.22,7.99
06/06/2020 20:05,1200.45,0.0,87.41,143.22,7.99
06/06/2020 20:10,1196.85,0.0,87.41,143.22,7.97
06/06/2020 20:10,1196.85,0.0,87.41,143.22,7.97
06/06/2020 20:15,1181.7,0.0,87.41,143.22,7.92
06/06/2020 20:15,1181.7,0.0,87.41,143.22,7.92
06/06/2020 20:20,1204.57,0.0,91.4,143.22,8.03
06/06/2020 20:20,1204.57,0.0,91.4,143.22,8.03
06/06/2020 20:25,1202.99,0.0,91.4,143.22,8.04
06/06/2020 20:25,1202.99,0.0,91.4,143.22,8.04
06/06/2020 20:30,1229.79,0.0,92.44,143.22,8.16
06/06/2020 20:30,1229.79,0.0,92.44,143.22,8.16
06/06/2020 20:35,1252.91,0.0,91.34,143.22,8.27
06/06/2020 20:35,1252.91,0.0,91.34,143.22,8.27
06/06/2020 20:40,1262.77,0.0,91.34,143.22,8.32
06/06/2020 20:40,1262.77,0.0,91.34,143.22,8.32
06/06/2020 20:45,1280.28,0.0,91.34,143.22,8.42
06/06/2020 20:45,1280.28,0.0,91.34,143.22,8.42
06/06/2020 20:50,1308.77,0.0,91.34,143.22,8.64
06/06/2020 20:50,1308.77,0.0,91.34,143.22,8.64
06/06/2020 20:55,1347.76,0.0,92.36,143.22,8.85
06/06/2020 20:55,1347.76,0.0,92.36,143.22,8.85
06/06/2020 21:00,1387.26,0.0,92.36,143.22,9.07
06/06/2020 21:00,1387.26,0.0,92.36,143.22,9.07
06/06/2020 21:05,1404.27,0.0,91.32,143.22,9.14
06/06/2020 21:05,1404.27,0.0,91.32,143.22,9.14
06/06/2020 21:10,1402.99,0.0,92.35,143.22,9.16
06/06/2020 21:10,1402.99,0.0,92.35,143.22,9.16
06/06/2020 21:15,1414.7,0.0,92.35,143.22,9.25
06/06/2020 21:15,1414.7,0.0,92.35,143.22,9.25
06/06/2020 21:20,1400.53,0.0,92.35,143.22,9.23
06/06/2020 21:20,1400.53,0.0,92.35,143.22,9.23
06/06/2020 21:25,1402.35,0.0,91.11,143.22,9.22
06/06/2020 21:25,1402.35,0.0,91.11,143.22,9.22
06/06/2020 21:30,1406.26,0.0,91.11,143.22,9.3
06/06/2020 21:30,1406.26,0.0,91.11,143.22,9.3
06/06/2020 21:35,1401.62,0.0,91.11,143.22,9.24
06/06/2020 21:35,1401.62,0.0,91.11,143.22,9.24
06/06/2020 21:40,1373.16,0.0,93.11,143.22,9.18
06/06/2020 21:40,1373.16,0.0,93.11,143.22,9.18
06/06/2020 21:45,1375.63,0.0,93.11,143.22,9.17
06/06/2020 21:45,1375.63,0.0,93.11,143.22,9.17
06/06/2020 21:50,1377.36,0.0,93.11,143.22,9.22
06/06/2020 21:50,1377.36,0.0,93.11,143.22,9.22
06/06/2020 21:55,1374.91,0.0,93.11,143.22,9.23
06/06/2020 21:55,1374.91,0.0,93.11,143.22,9.23
06/06/2020 22:00,1381.96,0.0,93.11,143.22,9.31
06/06/2020 22:00,1381.96,0.0,93.11,143.22,9.31
06/06/2020 22:05,1402.06,0.0,93.11,143.22,9.47
06/06/2020 22:05,1402.06,0.0,93.11,143.22,9.47
06/06/2020 22:10,1402.11,0.0,93.11,135.98,9.53
06/06/2020 22:10,1402.11,0.0,93.11,135.98,9.53
06/06/2020 22:15,1427.89,0.0,93.11,135.98,9.66
06/06/2020 22:15,1427.89,0.0,93.11,135.98,9.66
06/06/2020 22:20,1421.96,0.0,93.11,135.98,9.65
06/06/2020 22:20,1421.96,0.0,93.11,135.98,9.65
06/06/2020 22:25,1440.37,0.0,93.11,135.98,9.79
06/06/2020 22:25,1440.37,0.0,93.11,135.98,9.79
06/06/2020 22:30,1462.02,0.0,93.11,135.98,10.01
06/06/2020 22:30,1462.02,0.0,93.11,135.98,10.01
06/06/2020 22:35,1471.28,0.0,93.11,135.98,10.08
06/06/2020 22:35,1471.28,0.0,93.11,135.98,10.08
06/06/2020 22:40,1472.2,0.0,93.11,135.98,10.12
06/06/2020 22:40,1472.2,0.0,93.11,135.98,10.12
06/06/2020 22:45,1461.23,0.0,93.11,135.98,10.09
06/06/2020 22:45,1461.23,0.0,93.11,135.98,10.09
06/06/2020 22:50,1440.16,0.0,93.18,135.98,10.02
06/06/2020 22:50,1440.16,0.0,93.18,135.98,10.02
06/06/2020 22:55,1431.59,0.0,93.18,135.98,10.0
06/06/2020 22:55,1431.59,0.0,93.18,135.98,10.0
06/06/2020 23:00,1416.12,0.0,93.18,135.98,10.0
06/06/2020 23:00,1416.12,0.0,93.18,135.98,10.0
06/06/2020 23:05,1369.01,0.0,93.18,135.98,9.79
06/06/2020 23:05,1369.01,0.0,93.18,135.98,9.79
06/06/2020 23:10,1366.8,0.0,94.31,135.98,9.76
06/06/2020 23:10,1366.8,0.0,94.31,135.98,9.76
06/06/2020 23:15,1376.57,0.0,94.31,135.97,9.92
06/06/2020 23:15,1376.57,0.0,94.31,135.97,9.92
06/06/2020 23:20,1393.09,0.0,94.31,135.97,10.02
06/06/2020 23:20,1393.09,0.0,94.31,135.97,10.02
06/06/2020 23:25,1414.81,0.0,92.92,135.97,10.23
06/06/2020 23:25,1414.81,0.0,92.92,135.97,10.23
06/06/2020 23:30,1417.54,0.0,92.92,135.97,10.27
06/06/2020 23:30,1417.54,0.0,92.92,135.97,10.27
06/06/2020 23:35,1437.59,0.0,92.92,135.97,10.45
06/06/2020 23:35,1437.59,0.0,92.92,135.97,10.45
06/06/2020 23:40,1467.64,0.0,92.92,135.97,10.7
06/06/2020 23:40,1467.64,0.0,92.92,135.97,10.7
06/06/2020 23:45,1515.86,0.0,92.92,135.97,11.07
06/06/2020 23:45,1515.86,0.0,92.92,135.97,11.07
06/06/2020 23:50,1554.03,0.0,92.92,135.97,11.38
06/06/2020 23:50,1554.03,0.0,92.92,135.97,11.38
06/06/2020 23:55,1585.22,0.0,93.99,135.97,11.72
06/06/2020 23:55,1585.22,0.0,93.99,135.97,11.72
07/06/2020 00:00,1596.48,0.0,93.99,135.97,11.83
07/06/2020 00:00,1596.48,0.0,93.99,135.97,11.83
07/06/2020 00:05,1579.51,0.0,93.99,135.97,11.84
07/06/2020 00:05,1579.51,0.0,93.99,135.97,11.84
07/06/2020 00:10,1565.58,0.0,93.99,135.97,11.79
07/06/2020 00:10,1565.58,0.0,93.99,135.97,11.79
07/06/2020 00:15,1580.4,0.0,93.99,135.97,11.99
07/06/2020 00:15,1580.4,0.0,93.99,135.97,11.99
07/06/2020 00:20,1592.33,0.0,93.99,136.99,12.06
07/06/2020 00:20,1592.33,0.0,93.99,136.99,12.06
07/06/2020 00:25,1569.12,0.0,95.02,136.9,12.02
07/06/2020 00:25,1569.12,0.0,95.02,136.9,12.02
07/06/2020 00:30,1547.79,0.0,93.92,136.9,12.01
07/06/2020 00:30,1547.79,0.0,93.92,136.9,12.01
07/06/2020 00:35,1529.06,0.0,93.92,136.9,11.92
07/06/2020 00:35,1529.06,0.0,93.92,136.9,11.92
07/06/2020 00:40,1514.45,0.0,98.58,136.9,11.92
07/06/2020 00:40,1514.45,0.0,98.58,136.9,11.92
07/06/2020 00:45,1508.83,0.0,98.58,136.9,11.94
07/06/2020 00:45,1508.83,0.0,98.58,136.9,11.94
07/06/2020 00:50,1482.46,0.0,98.58,136.9,11.79
07/06/2020 00:50,1482.46,0.0,98.58,136.9,11.79
07/06/2020 00:55,1454.31,0.0,98.58,136.9,11.68
07/06/2020 00:55,1454.31,0.0,98.58,136.9,11.68
07/06/2020 01:00,1429.22,0.0,98.58,136.9,11.52
07/06/2020 01:00,1429.22,0.0,98.58,136.9,11.52
07/06/2020 01:05,1411.97,0.0,98.58,136.9,11.47
07/06/2020 01:05,1411.97,0.0,98.58,136.9,11.47
07/06/2020 01:10,1411.99,0.0,98.58,136.9,11.61
07/06/2020 01:10,1411.99,0.0,98.58,136.9,11.61
07/06/2020 01:15,1415.88,0.0,98.58,136.9,11.67
07/06/2020 01:15,1415.88,0.0,98.58,136.9,11.67
07/06/2020 01:20,1426.65,0.0,98.58,136.9,11.82
07/06/2020 01:20,1426.65,0.0,98.58,136.9,11.82
07/06/2020 01:25,1450.83,0.0,98.58,136.9,12.08
07/06/2020 01:25,1450.83,0.0,98.58,136.9,12.08
07/06/2020 01:30,1455.31,0.0,98.58,136.9,12.2
07/06/2020 01:30,1455.31,0.0,98.58,136.9,12.2
07/06/2020 01:35,1454.13,0.0,98.58,136.9,12.27
07/06/2020 01:35,1454.13,0.0,98.58,136.9,12.27
07/06/2020 01:40,1445.07,0.0,98.58,136.9,12.24
07/06/2020 01:40,1445.07,0.0,98.58,136.9,12.24
07/06/2020 01:45,1452.84,0.0,99.91,136.9,12.38
07/06/2020 01:45,1452.84,0.0,99.91,136.9,12.38
07/06/2020 01:50,1447.97,0.0,99.91,136.9,12.41
07/06/2020 01:50,1447.97,0.0,99.91,136.9,12.41
07/06/2020 01:55,1431.64,0.0,99.91,136.9,12.36
07/06/2020 01:55,1431.64,0.0,99.91,136.9,12.36
07/06/2020 02:00,1444.71,0.0,99.91,136.9,12.6
07/06/2020 02:00,1444.71,0.0,99.91,136.9,12.6
07/06/2020 02:05,1468.48,0.0,99.91,136.9,12.81
07/06/2020 02:05,1468.48,0.0,99.91,136.9,12.81
07/06/2020 02:10,1511.67,0.0,99.91,136.9,13.16
07/06/2020 02:10,1511.67,0.0,99.91,136.9,13.16
07/06/2020 02:15,1538.2,0.0,99.91,136.9,13.47
07/06/2020 02:15,1538.2,0.0,99.91,136.9,13.47
07/06/2020 02:20,1553.99,0.0,99.91,136.9,13.65
07/06/2020 02:20,1553.99,0.0,99.91,136.9,13.65
07/06/2020 02:25,1568.08,0.0,99.91,136.9,13.85
07/06/2020 02:25,1568.08,0.0,99.91,136.9,13.85
07/06/2020 02:30,1547.51,0.0,99.91,135.65,13.73
07/06/2020 02:30,1547.51,0.0,99.91,135.65,13.73
07/06/2020 02:35,1538.43,0.0,100.91,135.65,13.72
07/06/2020 02:35,1538.43,0.0,100.91,135.65,13.72
07/06/2020 02:40,1511.48,0.0,100.91,135.65,13.58
07/06/2020 02:40,1511.48,0.0,100.91,135.65,13.58
07/06/2020 02:45,1459.22,0.0,100.91,136.72,13.08
07/06/2020 02:45,1459.22,0.0,100.91,136.72,13.08
07/06/2020 02:50,1452.79,0.0,100.91,136.72,13.07
07/06/2020 02:50,1452.79,0.0,100.91,136.72,13.07
07/06/2020 02:55,1464.5,0.0,100.91,136.72,13.22
07/06/2020 02:55,1464.5,0.0,100.91,136.72,13.22
07/06/2020 03:00,1495.18,0.0,100.91,136.72,13.54
07/06/2020 03:00,1495.18,0.0,100.91,136.72,13.54
07/06/2020 03:05,1505.31,0.0,100.91,136.72,13.62
07/06/2020 03:05,1505.31,0.0,100.91,136.72,13.62
07/06/2020 03:10,1507.09,0.0,100.91,136.72,13.72
07/06/2020 03:10,1507.09,0.0,100.91,136.72,13.72
07/06/2020 03:15,1528.07,0.0,100.91,136.72,13.87
07/06/2020 03:15,1528.07,0.0,100.91,136.72,13.87
07/06/2020 03:20,1538.68,0.0,100.91,136.72,14.01
07/06/2020 03:20,1538.68,0.0,100.91,136.72,14.01
07/06/2020 03:25,1537.71,0.0,100.91,136.72,14.1
07/06/2020 03:25,1537.71,0.0,100.91,136.72,14.1
07/06/2020 03:30,1532.1,0.0,100.91,136.72,14.0
07/06/2020 03:30,1532.1,0.0,100.91,136.72,14.0
07/06/2020 03:35,1508.39,0.0,99.84,136.72,13.81
07/06/2020 03:35,1508.39,0.0,99.84,136.72,13.81
07/06/2020 03:40,1497.31,0.0,99.84,136.72,13.85
07/06/2020 03:40,1497.31,0.0,99.84,136.72,13.85
07/06/2020 03:45,1503.01,0.0,100.96,136.72,13.95
07/06/2020 03:45,1503.01,0.0,100.96,136.72,13.95
07/06/2020 03:50,1515.75,0.0,100.96,136.72,14.17
07/06/2020 03:50,1515.75,0.0,100.96,136.72,14.17
07/06/2020 03:55,1547.44,0.0,100.96,136.72,14.46
07/06/2020 03:55,1547.44,0.0,100.96,136.72,14.46
07/06/2020 04:00,1541.5,0.0,100.96,135.65,14.42
07/06/2020 04:00,1541.5,0.0,100.96,135.65,14.42
07/06/2020 04:05,1498.15,0.0,100.96,136.74,14.04
07/06/2020 04:05,1498.15,0.0,100.96,136.74,14.04
07/06/2020 04:10,1456.04,0.0,100.96,136.74,13.71
07/06/2020 04:10,1456.04,0.0,100.96,136.74,13.71
07/06/2020 04:15,1440.74,0.0,100.96,136.74,13.61
07/06/2020 04:15,1440.74,0.0,100.96,136.74,13.61
07/06/2020 04:20,1432.1,0.0,100.96,136.74,13.56
07/06/2020 04:20,1432.1,0.0,100.96,136.74,13.56
07/06/2020 04:25,1451.1,0.0,100.96,136.74,13.73
07/06/2020 04:25,1451.1,0.0,100.96,136.74,13.73
07/06/2020 04:30,1459.65,0.0,100.96,136.74,13.84
07/06/2020 04:30,1459.65,0.0,100.96,136.74,13.84
07/06/2020 04:35,1470.36,0.0,100.96,136.74,13.94
07/06/2020 04:35,1470.36,0.0,100.96,136.74,13.94
07/06/2020 04:40,1446.43,0.0,99.91,136.74,13.75
07/06/2020 04:40,1446.43,0.0,99.91,136.74,13.75
07/06/2020 04:45,1419.25,0.0,99.91,136.74,13.56
07/06/2020 04:45,1419.25,0.0,99.91,136.74,13.56
07/06/2020 04:50,1394.15,0.0,101.04,136.74,13.39
07/06/2020 04:50,1394.15,0.0,101.04,136.74,13.39
07/06/2020 04:55,1393.09,0.0,101.04,136.74,13.41
07/06/2020 04:55,1393.09,0.0,101.04,136.74,13.41
07/06/2020 05:00,1376.46,0.0,101.04,136.74,13.28
07/06/2020 05:00,1376.46,0.0,101.04,136.74,13.28
07/06/2020 05:05,1356.25,0.0,101.04,136.74,13.05
07/06/2020 05:05,1356.25,0.0,101.04,136.74,13.05
07/06/2020 05:10,1325.83,0.0,101.04,136.74,12.79
07/06/2020 05:10,1325.83,0.0,101.04,136.74,12.79
07/06/2020 05:15,1274.67,0.0,99.72,136.74,12.43
07/06/2020 05:15,1274.67,0.0,99.72,136.74,12.43
07/06/2020 05:20,1282.24,0.0,100.14,136.74,12.44
07/06/2020 05:20,1282.24,0.0,100.14,136.74,12.44
07/06/2020 05:25,1309.02,0.0,101.3,136.74,12.77
07/06/2020 05:25,1309.02,0.0,101.3,136.74,12.77
07/06/2020 05:30,1306.38,0.0,101.3,136.74,12.69
07/06/2020 05:30,1306.38,0.0,101.3,136.74,12.69
07/06/2020 05:35,1298.35,0.0,101.3,136.74,12.64
07/06/2020 05:35,1298.35,0.0,101.3,136.74,12.64
07/06/2020 05:40,1256.4,0.0,100.24,136.74,12.29
07/06/2020 05:40,1256.4,0.0,100.24,136.74,12.29
07/06/2020 05:45,1229.88,0.0,100.24,136.74,12.07
07/06/2020 05:45,1229.88,0.0,100.24,136.74,12.07
07/06/2020 05:50,1222.84,0.0,100.24,136.74,12.04
07/06/2020 05:50,1222.84,0.0,100.24,136.74,12.04
07/06/2020 05:55,1242.92,0.0,100.24,136.74,12.28
07/06/2020 05:55,1242.92,0.0,100.24,136.74,12.28
07/06/2020 06:00,1233.46,0.0,101.5,136.74,12.16
07/06/2020 06:00,1233.46,0.0,101.5,136.74,12.16
07/06/2020 06:05,1230.22,0.0,101.5,136.74,12.19
07/06/2020 06:05,1230.22,0.0,101.5,136.74,12.19
07/06/2020 06:10,1232.28,0.0,101.5,136.74,12.2
07/06/2020 06:10,1232.28,0.0,101.5,136.74,12.2
07/06/2020 06:15,1212.04,0.0,101.5,136.74,12.04
07/06/2020 06:15,1212.04,0.0,101.5,136.74,12.04
07/06/2020 06:20,1167.99,0.0,101.5,136.74,11.67
07/06/2020 06:20,1167.99,0.0,101.5,136.74,11.67
07/06/2020 06:25,1145.75,0.0,101.5,136.74,11.41
07/06/2020 06:25,1145.75,0.0,101.5,136.74,11.41
07/06/2020 06:30,1169.51,0.0,101.5,136.74,11.64
07/06/2020 06:30,1169.51,0.0,101.5,136.74,11.64
07/06/2020 06:35,1170.81,0.0,101.5,136.74,11.58
07/06/2020 06:35,1170.81,0.0,101.5,136.74,11.58
07/06/2020 06:40,1142.25,0.0,101.5,136.74,11.38
07/06/2020 06:40,1142.25,0.0,101.5,136.74,11.38
07/06/2020 06:45,1090.12,0.0,101.5,136.74,10.91
07/06/2020 06:45,1090.12,0.0,101.5,136.74,10.91
07/06/2020 06:50,1053.93,0.0,101.5,136.74,10.6
07/06/2020 06:50,1053.93,0.0,101.5,136.74,10.6
07/06/2020 06:55,1058.93,0.0,101.5,136.74,10.71
07/06/2020 06:55,1058.93,0.0,101.5,136.74,10.71
07/06/2020 07:00,1062.57,0.0,101.5,136.74,10.67
07/06/2020 07:00,1062.57,0.0,101.5,136.74,10.67
07/06/2020 07:05,1050.13,0.0,101.42,136.74,10.54
07/06/2020 07:05,1050.13,0.0,101.42,136.74,10.54
07/06/2020 07:10,1040.43,0.0,101.42,136.74,10.43
07/06/2020 07:10,1040.43,0.0,101.42,136.74,10.43
07/06/2020 07:15,1017.44,0.0,101.42,136.74,10.38
07/06/2020 07:15,1017.44,0.0,101.42,136.74,10.38
07/06/2020 07:20,1022.09,0.0,101.42,135.64,10.39
07/06/2020 07:20,1022.09,0.0,101.42,135.64,10.39
07/06/2020 07:25,1023.26,0.0,101.42,135.64,10.42
07/06/2020 07:25,1023.26,0.0,101.42,135.64,10.42
07/06/2020 07:30,1001.97,0.0,101.42,136.79,10.23
07/06/2020 07:30,1001.97,0.0,101.42,136.79,10.23
07/06/2020 07:35,985.99,0.0,101.42,136.79,10.12
07/06/2020 07:35,985.99,0.0,101.42,136.79,10.12
07/06/2020 07:40,944.76,0.0,101.42,136.79,9.81
07/06/2020 07:40,944.76,0.0,101.42,136.79,9.81
07/06/2020 07:45,946.05,0.0,101.42,136.79,9.78
07/06/2020 07:45,946.05,0.0,101.42,136.79,9.78
07/06/2020 07:50,977.09,0.0,101.42,136.79,10.06
07/06/2020 07:50,977.09,0.0,101.42,136.79,10.06
07/06/2020 07:55,946.0,0.0,101.42,136.79,9.84
07/06/2020 07:55,946.0,0.0,101.42,136.79,9.84
07/06/2020 08:00,967.51,0.0,101.42,136.79,10.12
07/06/2020 08:00,967.51,0.0,101.42,136.79,10.12
07/06/2020 08:05,986.0,0.0,101.42,136.79,10.14
07/06/2020 08:05,986.0,0.0,101.42,136.79,10.14
07/06/2020 08:10,1030.67,0.0,101.42,136.79,10.58
07/06/2020 08:10,1030.67,0.0,101.42,136.79,10.58
07/06/2020 08:15,1068.08,0.0,101.42,136.79,10.93
07/06/2020 08:15,1068.08,0.0,101.42,136.79,10.93
07/06/2020 08:20,1077.14,0.12,101.42,135.78,11.09
07/06/2020 08:20,1077.14,0.12,101.42,135.78,11.09
07/06/2020 08:25,1059.0,1.33,101.42,135.78,10.89
07/06/2020 08:25,1059.0,1.33,101.42,135.78,10.89
07/06/2020 08:30,1020.84,2.58,101.42,136.88,10.6
07/06/2020 08:30,1020.84,2.58,101.42,136.88,10.6
07/06/2020 08:35,998.59,5.47,101.42,136.88,10.46
07/06/2020 08:35,998.59,5.47,101.42,136.88,10.46
07/06/2020 08:40,1003.52,8.88,101.42,136.88,10.52
07/06/2020 08:40,1003.52,8.88,101.42,136.88,10.52
07/06/2020 08:45,1058.73,12.96,101.42,136.88,10.92
07/06/2020 08:45,1058.73,12.96,101.42,136.88,10.92
07/06/2020 08:50,1082.91,18.67,101.42,136.88,11.17
07/06/2020 08:50,1082.91,18.67,101.42,136.88,11.17
07/06/2020 08:55,1069.5,28.46,100.08,136.88,10.99
07/06/2020 08:55,1069.5,28.46,100.08,136.88,10.99
07/06/2020 09:00,1032.19,42.8,100.08,136.88,10.83
07/06/2020 09:00,1032.19,42.8,100.08,136.88,10.83
07/06/2020 09:05,1038.38,52.77,101.42,136.88,10.83
07/06/2020 09:05,1038.38,52.77,101.42,136.88,10.83
07/06/2020 09:10,1107.02,71.54,101.42,135.85,11.55
07/06/2020 09:10,1107.02,71.54,101.42,135.85,11.55
07/06/2020 09:15,1117.88,85.12,99.95,135.85,11.6
07/06/2020 09:15,1117.88,85.12,99.95,135.85,11.6
07/06/2020 09:20,1079.79,98.48,99.95,136.86,11.35
07/06/2020 09:20,1079.79,98.48,99.95,136.86,11.35
07/06/2020 09:25,1092.58,109.64,99.95,135.83,11.44
07/06/2020 09:25,1092.58,109.64,99.95,135.83,11.44
07/06/2020 09:30,1069.67,150.17,99.76,135.83,11.51
07/06/2020 09:30,1069.67,150.17,99.76,135.83,11.51
07/06/2020 09:35,1031.72,171.84,99.76,143.0,11.46
07/06/2020 09:35,1031.72,171.84,99.76,143.0,11.46
07/06/2020 09:40,978.07,184.32,100.99,143.0,11.06
07/06/2020 09:40,978.07,184.32,100.99,143.0,11.06
07/06/2020 09:45,948.8,192.19,100.99,143.0,10.84
07/06/2020 09:45,948.8,192.19,100.99,143.0,10.84
07/06/2020 09:50,911.26,202.49,100.99,143.0,10.59
07/06/2020 09:50,911.26,202.49,100.99,143.0,10.59
07/06/2020 09:55,895.37,223.81,99.92,143.0,10.58
07/06/2020 09:55,895.37,223.81,99.92,143.0,10.58
07/06/2020 10:00,872.23,225.49,99.92,144.19,10.33
07/06/2020 10:00,872.23,225.49,99.92,144.19,10.33
07/06/2020 10:05,840.3,240.97,101.06,144.19,10.12
07/06/2020 10:05,840.3,240.97,101.06,144.19,10.12
07/06/2020 10:10,829.29,248.92,101.06,144.19,10.06
07/06/2020 10:10,829.29,248.92,101.06,144.19,10.06
07/06/2020 10:15,812.2,261.07,99.98,144.19,9.96
07/06/2020 10:15,812.2,261.07,99.98,144.19,9.96
07/06/2020 10:20,779.6,277.63,99.98,144.19,9.79
07/06/2020 10:20,779.6,277.63,99.98,144.19,9.79
07/06/2020 10:25,753.06,272.28,99.98,143.03,9.63
07/06/2020 10:25,753.06,272.28,99.98,143.03,9.63
07/06/2020 10:30,715.33,284.7,99.98,143.03,9.43
07/06/2020 10:30,715.33,284.7,99.98,143.03,9.43
07/06/2020 10:35,705.97,285.09,99.98,143.03,9.34
07/06/2020 10:35,705.97,285.09,99.98,143.03,9.34
07/06/2020 10:40,689.61,273.79,99.82,143.03,9.11
07/06/2020 10:40,689.61,273.79,99.82,143.03,9.11
07/06/2020 10:45,635.33,271.03,95.55,144.15,8.64
07/06/2020 10:45,635.33,271.03,95.55,144.15,8.64
07/06/2020 10:50,573.63,292.81,96.62,144.15,8.23
07/06/2020 10:50,573.63,292.81,96.62,144.15,8.23
07/06/2020 10:55,533.22,294.01,95.42,143.06,8.01
07/06/2020 10:55,533.22,294.01,95.42,143.06,8.01
07/06/2020 11:00,511.08,292.41,95.42,144.11,7.8100000000000005
07/06/2020 11:00,511.08,292.41,95.42,144.11,7.8100000000000005
07/06/2020 11:05,508.22,287.84,96.45,142.74,7.87
07/06/2020 11:05,508.22,287.84,96.45,142.74,7.87
07/06/2020 11:10,502.27,295.25,96.45,142.74,7.86
07/06/2020 11:10,502.27,295.25,96.45,142.74,7.86
07/06/2020 11:15,488.31,287.77,96.45,142.74,7.67
07/06/2020 11:15,488.31,287.77,96.45,142.74,7.67
07/06/2020 11:20,480.57,291.1,96.45,143.78,7.6
07/06/2020 11:20,480.57,291.1,96.45,143.78,7.6
07/06/2020 11:25,468.89,292.82,96.45,144.79,7.55
07/06/2020 11:25,468.89,292.82,96.45,144.79,7.55
07/06/2020 11:30,469.26,290.47,95.26,147.09,7.49
07/06/2020 11:30,469.26,290.47,95.26,147.09,7.49
07/06/2020 11:35,469.0,288.54,97.76,148.15,7.48
07/06/2020 11:35,469.0,288.54,97.76,148.15,7.48
07/06/2020 11:40,470.34,295.29,97.76,149.21,7.55
07/06/2020 11:40,470.34,295.29,97.76,149.21,7.55
07/06/2020 11:45,458.32,286.01,96.49,149.21,7.36
07/06/2020 11:45,458.32,286.01,96.49,149.21,7.36
07/06/2020 11:50,448.66,289.77,97.52,149.21,7.31
07/06/2020 11:50,448.66,289.77,97.52,149.21,7.31
07/06/2020 11:55,450.78,286.59,97.52,149.21,7.3
07/06/2020 11:55,450.78,286.59,97.52,149.21,7.3
07/06/2020 12:00,449.98,283.9,97.52,149.21,7.31
07/06/2020 12:00,449.98,283.9,97.52,149.21,7.31
07/06/2020 12:05,429.66,285.51,97.52,149.21,7.11
07/06/2020 12:05,429.66,285.51,97.52,149.21,7.11
07/06/2020 12:10,417.12,289.77,97.52,149.21,7.04
07/06/2020 12:10,417.12,289.77,97.52,149.21,7.04
07/06/2020 12:15,417.0,286.3,98.52,149.21,7.04
07/06/2020 12:15,417.0,286.3,98.52,149.21,7.04
07/06/2020 12:20,412.85,233.89,97.35,149.21,6.61
07/06/2020 12:20,412.85,233.89,97.35,149.21,6.61
07/06/2020 12:25,418.99,239.16,97.35,149.21,6.7
07/06/2020 12:25,418.99,239.16,97.35,149.21,6.7
07/06/2020 12:30,425.32,236.19,96.57,149.21,6.72
07/06/2020 12:30,425.32,236.19,96.57,149.21,6.72
07/06/2020 12:35,435.13,235.43,96.57,149.21,6.73
07/06/2020 12:35,435.13,235.43,96.57,149.21,6.73
07/06/2020 12:40,440.39,232.64,96.44,149.21,6.75
07/06/2020 12:40,440.39,232.64,96.44,149.21,6.75
07/06/2020 12:45,442.9,237.91,97.81,149.21,6.8
07/06/2020 12:45,442.9,237.91,97.81,149.21,6.8
07/06/2020 12:50,429.68,238.3,97.81,149.21,6.74
07/06/2020 12:50,429.68,238.3,97.81,149.21,6.74
07/06/2020 12:55,432.79,233.05,97.81,149.21,6.67
07/06/2020 12:55,432.79,233.05,97.81,149.21,6.67
07/06/2020 13:00,428.57,226.5,97.81,148.2,6.6
07/06/2020 13:00,428.57,226.5,97.81,148.2,6.6
07/06/2020 13:05,440.49,215.99,97.81,148.2,6.6
07/06/2020 13:05,440.49,215.99,97.81,148.2,6.6
07/06/2020 13:10,441.24,226.65,97.81,148.2,6.69
07/06/2020 13:10,441.24,226.65,97.81,148.2,6.69
07/06/2020 13:15,454.39,219.11,97.81,148.2,6.74
07/06/2020 13:15,454.39,219.11,97.81,148.2,6.74
07/06/2020 13:20,455.55,210.94,97.81,148.2,6.69
07/06/2020 13:20,455.55,210.94,97.81,148.2,6.69
07/06/2020 13:25,467.71,219.41,97.81,148.2,6.89
07/06/2020 13:25,467.71,219.41,97.81,148.2,6.89
07/06/2020 13:30,478.69,211.02,97.81,148.2,6.89
07/06/2020 13:30,478.69,211.02,97.81,148.2,6.89
07/06/2020 13:35,487.53,219.32,98.83,148.2,7.06
07/06/2020 13:35,487.53,219.32,98.83,148.2,7.06
07/06/2020 13:40,515.32,223.74,98.83,148.2,7.27
07/06/2020 13:40,515.32,223.74,98.83,148.2,7.27
07/06/2020 13:45,517.32,199.68,98.83,148.2,7.14
07/06/2020 13:45,517.32,199.68,98.83,148.2,7.14
07/06/2020 13:50,526.87,206.35,95.6,148.2,7.24
07/06/2020 13:50,526.87,206.35,95.6,148.2,7.24
07/06/2020 13:55,515.16,217.41,95.6,148.2,7.24
07/06/2020 13:55,515.16,217.41,95.6,148.2,7.24
07/06/2020 14:00,522.18,208.76,95.6,148.2,7.25
07/06/2020 14:00,522.18,208.76,95.6,148.2,7.25
